ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities
99766930,Casa Magna,,RM 1 200 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,1023 sq.ft.,Fully Furnished,"Security, Barbeque area, Swimming Pool, Playground, Parking, Lift","Air-Cond, Near KTM/LRT, Cooking Allowed, Washing Machine"
99766943,VIM 3 @ Desa Park North,2018.0,RM 1 150 per month,Kuala Lumpur - Kepong,Service Residence,2,1.0,1.0,460 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground, Swimming Pool","Air-Cond, Near KTM/LRT"
99766886,The Havre @ Bukit Jalil,2020.0,RM 1 800 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,,3.0,1239 sq.ft.,Partially Furnished,"Gymnasium, Barbeque area, Security, Playground, Swimming Pool, Tennis Court, Squash Court, Lift, Sauna, Club house, Parking, Minimart, Jogging Track, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99766923,Aman Satu,,RM 800 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground","Air-Cond, Cooking Allowed, Near KTM/LRT"
99766921,Aman Putra Apartment,,RM 800 per month,Kuala Lumpur - Kepong,Apartment,3,,2.0,650 sq.ft.,Not Furnished,"Security, Lift",
98591879,,,RM 1 000 per month,Kuala Lumpur - Puchong,Others,1,,1.0,750 sq.ft.,Not Furnished,Lift,
99766697,OUG Parklane,,RM 1 400 per month,Kuala Lumpur - OUG,Service Residence,3,1.0,2.0,950 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT"
99766618,Emerald Hills,2025.0,RM 1 950 per month,Kuala Lumpur - Cheras,Condominium,2,2.0,2.0,893 sq.ft.,Partially Furnished,"Parking, Jogging Track, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Club house",
99766324,Pandan Perdana,,RM 700 per month,Kuala Lumpur - Ampang,Flat,3,,1.0,760 sq.ft.,Not Furnished,"Parking, Minimart",
99766302,"Platinum Splendor Residensi Semarak, Kuala Lumpur",,RM 1 300 per month,Kuala Lumpur - Ampang,Apartment,3,2.0,2.0,926 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area",
99766284,Mandarina Court,,RM 1 000 per month,Kuala Lumpur - Cheras,Apartment,3,1.0,2.0,800 sq.ft.,Fully Furnished,"Playground, Jogging Track, Parking",
99766256,Eco Sky,2018.0,RM 2 500 per month,Kuala Lumpur - Jalan Ipoh,Condominium,3,2.0,2.0,1087 sq.ft.,Fully Furnished,,
94388472,,,RM 900 per month,Kuala Lumpur - Wangsa Maju,Flat,2,1.0,1.0,700 sq.ft.,Not Furnished,,"Cooking Allowed, Near KTM/LRT, Washing Machine"
99765927,Majestic Maxim,2021.0,RM 1 600 per month,Kuala Lumpur - Cheras,Service Residence,3,,2.0,819 sq.ft.,Partially Furnished,"Playground, Barbeque area, Security, Gymnasium, Jogging Track, Lift, Parking, Swimming Pool","Air-Cond, Cooking Allowed"
99684349,Green Avenue,,RM 1 400 per month,Kuala Lumpur - Bukit Jalil,Condominium,4,,2.0,1080 sq.ft.,Partially Furnished,"Swimming Pool, Gymnasium, Parking, Security, Playground, Tennis Court","Air-Cond, Cooking Allowed"
99765739,The Leafz,,RM 2 900 per month,Kuala Lumpur - Sungai Besi,Service Residence,2,2.0,2.0,1317 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99765712,The Leafz,,RM 1 900 per month,Kuala Lumpur - Sungai Besi,Service Residence,2,2.0,2.0,1025 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99765723,The Leafz,,RM 2 000 per month,Kuala Lumpur - Sungai Besi,Service Residence,2,2.0,2.0,1025 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99765698,The Leafz,,RM 2 200 per month,Kuala Lumpur - Sungai Besi,Service Residence,2,2.0,2.0,1025 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99765683,The Hamstead,,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,947 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99765622,The Hamstead,,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,947 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99765531,The Hamstead,,RM 1 350 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,947 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99765468,The Hamstead,,RM 1 250 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,947 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99765466,1 Petaling,2012.0,RM 1 500 per month,Kuala Lumpur - Sungai Besi,Condominium,3,2.0,2.0,1082 sq.ft.,Fully Furnished,"Swimming Pool, Barbeque area, Multipurpose hall, Security, Jogging Track, Playground","Air-Cond, Cooking Allowed, Washing Machine"
99765501,The Hamstead,,RM 1 550 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,947 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99765429,The Hamstead,,RM 1 900 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,947 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99765438,The Hamstead,,RM 1 400 per month,Kuala Lumpur - Cheras,Condominium,3,2.0,2.0,947 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99765364,Trinity Aquata,2019.0,RM 2 000 per month,Kuala Lumpur - Sungai Besi,Condominium,3,2.0,2.0,839 sq.ft.,Fully Furnished,"Gymnasium, Security, Parking, Swimming Pool, Jogging Track, Lift, Playground, Minimart, Barbeque area, Sauna","Air-Cond, Cooking Allowed, Washing Machine"
99765360,The Herz,2020.0,RM 2 300 per month,Kuala Lumpur - Kepong,Condominium,3,2.0,3.0,1216 sq.ft.,Fully Furnished,"Tennis Court, Lift, Club house, Parking, Security, Playground, Barbeque area, Sauna, Minimart, Gymnasium, Squash Court, Multipurpose hall, Swimming Pool, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT"
99765347,MH Platinum Residency,,RM 1 600 per month,Kuala Lumpur - Setapak,Apartment,3,1.0,1.0,719 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart","Air-Cond, Cooking Allowed"
99639571,Putra Suria Residence,,RM 1 300 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,748 sq.ft.,Partially Furnished,"Gymnasium, Minimart, Parking, Security, Swimming Pool, Jogging Track, Lift, Playground",
99765230,Mont Kiara Astana,1998.0,RM 3 500 per month,Kuala Lumpur - Mont Kiara,Condominium,3,,2.0,1408 sq.ft.,Fully Furnished,"Security, Playground, Swimming Pool, Barbeque area, Parking, Tennis Court","Cooking Allowed, Air-Cond"
99765275,Vista Komanwel,,RM 2 000 per month,Kuala Lumpur - Bukit Jalil,Condominium,4,,3.0,1400 sq.ft.,Fully Furnished,"Playground, Security, Swimming Pool, Gymnasium, Minimart, Parking","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99765202,United Point Residence @ North Kiara,2019.0,RM 1 750 per month,Kuala Lumpur - Kepong,Service Residence,3,2.0,2.0,958 sq.ft.,Not Furnished,"Security, Lift, Swimming Pool, Playground, Parking, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track",Near KTM/LRT
99765190,Inspirasi Mont Kiara,,RM 2 700 per month,Kuala Lumpur - Mont Kiara,Condominium,3,,2.0,940 sq.ft.,Fully Furnished,,"Air-Cond, Cooking Allowed, Washing Machine"
99765123,Saville,2013.0,RM 2 400 per month,Kuala Lumpur - Taman Melawati,Service Residence,4,2.0,3.0,1253 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Parking, Security, Multipurpose hall, Lift, Playground, Jogging Track","Cooking Allowed, Air-Cond, Washing Machine, Internet"
99765116,M Centura,2021.0,RM 1 400 per month,Kuala Lumpur - Sentul,Service Residence,3,,2.0,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99765111,M Centura,2021.0,RM 1 400 per month,Kuala Lumpur - Sentul,Service Residence,3,,2.0,850 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
98494747,,,RM 3 500 per month,Kuala Lumpur - Bukit Tunku,Condominium,3,1.0,4.0,1300 sq.ft.,Fully Furnished,"Security, Minimart, Playground, Squash Court, Swimming Pool, Gymnasium, Sauna, Multipurpose hall, Parking, Barbeque area, Lift","Air-Cond, Cooking Allowed, Washing Machine"
99765149,Rica Residence Sentul,2021.0,RM 1 650 per month,Kuala Lumpur - Sentul,Condominium,3,2.0,2.0,893 sq.ft.,Partially Furnished,"Security, Playground, Gymnasium, Tennis Court, Lift, Minimart, Swimming Pool, Parking, Squash Court, Jogging Track",
97977622,OUG Parklane,,RM 1 199 per month,Kuala Lumpur - OUG,Service Residence,3,1.0,2.0,950 sq.ft.,Partially Furnished,"Security, Minimart, Playground, Swimming Pool, Sauna, Parking, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99764975,Angkasa Condominiums,2005.0,RM 1 700 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,920 sq.ft.,Fully Furnished,"Parking, Playground, Swimming Pool, Security, Minimart, Gymnasium, Tennis Court, Lift, Jogging Track","Air-Cond, Cooking Allowed"
99764820,PPA1M Bukit Jalil,,RM 1 300 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,1200 sq.ft.,Not Furnished,"Lift, Security, Parking, Playground, Multipurpose hall, Jogging Track","Cooking Allowed, Near KTM/LRT"
97995576,Residensi Razakmas 2,,RM 1 200 per month,Kuala Lumpur - Cheras,Apartment,3,1.0,2.0,800 sq.ft.,Not Furnished,"Parking, Lift, Security, Playground","Cooking Allowed, Internet"
99764879,The Havre @ Bukit Jalil,2020.0,RM 2 100 per month,Kuala Lumpur - Bukit Jalil,Condominium,4,2.0,3.0,1023 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Security, Playground, Swimming Pool, Tennis Court, Squash Court, Lift, Sauna, Club house, Parking, Minimart, Jogging Track, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99764596,The Havre @ Bukit Jalil,2020.0,RM 2 200 per month,Kuala Lumpur - Bukit Jalil,Condominium,3,2.0,3.0,1023 sq.ft.,Fully Furnished,"Gymnasium, Barbeque area, Security, Playground, Swimming Pool, Tennis Court, Squash Court, Lift, Sauna, Club house, Parking, Minimart, Jogging Track, Multipurpose hall","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99446715,Kita Impian,,RM 700 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,902 sq.ft.,Not Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area",Cooking Allowed
98655601,Seri Gembira Apartment,,RM 950 per month,Kuala Lumpur - Jalan Ipoh,Apartment,3,1.0,2.0,1000 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Squash Court, Jogging Track, Tennis Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99763920,M Suites,2013.0,RM 1 800 per month,Kuala Lumpur - Ampang Hilir,Service Residence,1,1.0,1.0,758 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Barbeque area, Sauna, Lift, Security, Parking, Playground, Minimart, Club house, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99763761,"SkyAwani 3 Residence, Setapak",2021.0,RM 1 400 per month,Kuala Lumpur - Setapak,Condominium,3,,2.0,800 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool, Gymnasium, Barbeque area, Sauna, Minimart, Playground, Tennis Court, Squash Court, Lift, Jogging Track",
99763898,Perdana Villa Deluxe,,RM 1 300 per month,Kuala Lumpur - Cheras,Apartment,3,1.0,2.0,806 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground","Air-Cond, Cooking Allowed"
99763867,"SkyAwani 3 Residence, Setapak",2021.0,RM 1 200 per month,Kuala Lumpur - Setapak,Condominium,3,,2.0,800 sq.ft.,Not Furnished,"Minimart, Swimming Pool, Jogging Track, Sauna, Security, Playground, Tennis Court, Parking, Barbeque area, Gymnasium, Squash Court, Lift",
99763779,Waldorf Tower,,RM 2 800 per month,Kuala Lumpur - Sri Hartamas,Service Residence,3,1.0,3.0,1000 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Security, Gymnasium, Squash Court, Barbeque area, Sauna, Lift, Parking, Jogging Track, Club house","Air-Cond, Cooking Allowed, Washing Machine"
99763548,Mandarina Court,,RM 1 080 per month,Kuala Lumpur - Cheras,Apartment,3,,2.0,780 sq.ft.,Not Furnished,"Playground, Jogging Track, Parking, Security, Lift",Cooking Allowed
99763537,Aman Puri,,RM 900 per month,Kuala Lumpur - Kepong,Apartment,3,1.0,2.0,904 sq.ft.,Not Furnished,"Playground, Barbeque area, Parking, Security, Swimming Pool",
99763534,Perdana Villa Deluxe,,RM 1 000 per month,Kuala Lumpur - Cheras,Apartment,3,1.0,2.0,850 sq.ft.,Partially Furnished,"Parking, Security, Playground","Air-Cond, Near KTM/LRT, Cooking Allowed"
99763647,Sentul Utama Condominium,2009.0,RM 1 400 per month,Kuala Lumpur - Sentul,Condominium,3,1.0,2.0,900 sq.ft.,Partially Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Barbeque area, Minimart, Club house, Jogging Track",
94171195,Putra Majestik,2008.0,RM 1 350 per month,Kuala Lumpur - Jalan Ipoh,Condominium,3,1.0,2.0,1020 sq.ft.,Fully Furnished,"Parking, Gymnasium, Security, Playground, Swimming Pool, Barbeque area, Minimart",
99763584,Pertiwi Indah,,RM 1 600 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,1100 sq.ft.,Fully Furnished,"Parking, Playground, Security, Lift, Swimming Pool, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Minimart, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99763555,Perumahan Penjawat Awam 1 Malaysia (PPA1M) Bukit Jalil,2018.0,RM 1 300 per month,Kuala Lumpur - Bukit Jalil,Apartment,3,1.0,2.0,1200 sq.ft.,Partially Furnished,"Minimart, Swimming Pool, Parking, Security, Jogging Track, Lift, Playground","Cooking Allowed, Near KTM/LRT"
96744445,Fortune Perdana Lakeside,2016.0,RM 2 500 per month,Kuala Lumpur - Kepong,Service Residence,3,2.0,2.0,1292 sq.ft.,Fully Furnished,"Barbeque area, Parking, Jogging Track, Playground, Multipurpose hall, Security, Gymnasium, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine, Internet, Near KTM/LRT"
99689315,Medan Putra Condominium,,RM 1 500 per month,Kuala Lumpur - Bandar Menjalara,Condominium,3,1.0,2.0,915 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Security, Parking, Lift, Gymnasium, Barbeque area, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine"
99763437,Bintang Fairlane Residences,2008.0,RM 2 000 per month,Kuala Lumpur - Bukit Bintang,Service Residence,1,,1.0,495 sq.ft.,Fully Furnished,"Lift, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99763388,Seri Cendekia,,RM 1 280 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,960 sq.ft.,Fully Furnished,"Playground, Security, Barbeque area, Parking, Swimming Pool, Gymnasium, Jogging Track, Squash Court, Multipurpose hall","Air-Cond, Near KTM/LRT, Washing Machine"
99763365,Bayu Tasik 2,1998.0,RM 1 300 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,1000 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Gymnasium, Security, Playground, Lift, Minimart, Barbeque area, Jogging Track",
99762900,Residensi Alam Damai (PR1MA @ Alam Damai),,RM 1 400 per month,Kuala Lumpur - Cheras,Apartment,3,2.0,2.0,955 sq.ft.,Partially Furnished,"Parking, Security, Lift, Playground, Minimart, Jogging Track, Multipurpose hall","Cooking Allowed, Washing Machine"
99762898,Ketumbar Heights,2010.0,RM 1 400 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,755 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99762897,Angkasa Condominiums,2005.0,RM 1 700 per month,Kuala Lumpur - Cheras,Condominium,3,1.0,2.0,920 sq.ft.,Fully Furnished,"Parking, Security, Playground, Minimart, Tennis Court, Swimming Pool, Gymnasium, Lift, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
99762821,Suasana Lumayan,2015.0,RM 1 500 per month,Kuala Lumpur - Cheras,Condominium,4,1.0,2.0,1142 sq.ft.,Partially Furnished,"Playground, Security, Gymnasium, Sauna, Parking, Lift, Swimming Pool, Multipurpose hall, Minimart, Barbeque area",
98761537,,,RM 4 000 per month,Kuala Lumpur - KLCC,Condominium,4,2.0,3.0,1200 sq.ft.,Fully Furnished,"Club house, Minimart, Swimming Pool, Barbeque area, Parking, Security, Playground, Gymnasium, Lift, Sauna, Multipurpose hall, Squash Court, Tennis Court, Jogging Track","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine, Internet"
97255763,Taman Segar,,RM 780 per month,Kuala Lumpur - Cheras,Flat,3,,1.0,780 sq.ft.,Not Furnished,,
99762574,The Hipster @ Taman Desa,2022.0,RM 2 300 per month,Kuala Lumpur - Taman Desa,Condominium,3,,2.0,921 sq.ft.,Fully Furnished,"Playground, Lift, Security, Swimming Pool, Parking, Squash Court, Minimart, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine, Near KTM/LRT"
99762723,M City,2016.0,RM 1 800 per month,Kuala Lumpur - KL City,Service Residence,1,1.0,1.0,900 sq.ft.,Fully Furnished,"Parking, Sauna, Minimart, Playground, Swimming Pool, Gymnasium, Jogging Track, Security, Squash Court, Barbeque area, Lift","Air-Cond, Cooking Allowed, Near KTM/LRT, Washing Machine"
99762690,One Maxim,2020.0,RM 1 400 per month,Kuala Lumpur - Sentul,Service Residence,3,1.0,2.0,900 sq.ft.,Partially Furnished,"Jogging Track, Multipurpose hall, Security, Playground, Swimming Pool, Parking, Sauna, Gymnasium, Barbeque area, Lift","Air-Cond, Cooking Allowed"
99762545,Putra Ria Apartment,,RM 1 800 per month,Kuala Lumpur - Bangsar,Apartment,3,1.0,1.0,650 sq.ft.,Not Furnished,"Parking, Security, Lift, Playground",Near KTM/LRT
99762443,Shoplot Apartment,,RM 900 per month,Kuala Lumpur - Pandan Indah,Apartment,3,,1.0,700 sq.ft.,Partially Furnished,,
